day,bysubj_day,date,time_window,context,nervous,upset,satisfied,happy,scs_pos_1,scs_neg_2,scs_pos_3,scs_neg_4,scs_neg_5,scs_pos_6,scs_pos_7,scs_neg_8,id
4,3,2022-04-23,3,0,2,1,3,4,5,1,6,2,2,5,5,4,245
4,3,2022-04-23,4,0,1,2,3,3,6,1,6,4,2,5,5,4,245
4,3,2022-04-23,5,0,4,3,2,4,4,3,6,2,3,5,3,6,245
5,4,2022-04-30,1,0,2,1,4,3,5,1,6,2,3,5,5,4,245
5,4,2022-04-30,2,-1,2,3,2,2,5,2,4,5,2,4,5,5,245
5,4,2022-04-30,3,0,2,1,4,4,5,1,6,4,1,5,5,4,245
5,4,2022-04-30,4,1,2,1,4,4,5,2,6,4,2,5,5,4,245
5,4,2022-04-30,5,2,1,1,4,5,5,2,6,4,2,5,5,5,245
6,5,2022-05-07,1,1,2,2,3,4,6,1,6,4,2,3,5,6,245
6,5,2022-05-07,2,1,2,1,4,4,5,1,6,2,2,5,5,4,245
6,5,2022-05-07,3,1,2,1,4,4,5,1,6,2,1,5,5,4,245
6,5,2022-05-07,4,1,2,1,4,4,5,2,6,2,2,5,5,4,245
7,6,2022-05-14,1,0,2,1,3,3,5,1,6,2,1,5,5,4,245
7,6,2022-05-14,2,1,1,1,4,4,5,1,6,2,1,5,5,4,245
7,6,2022-05-14,3,1,2,1,4,4,5,1,6,2,2,5,5,4,245
7,6,2022-05-14,4,1,2,1,4,4,5,1,6,4,1,5,5,5,245
7,6,2022-05-14,5,1,2,1,3,4,5,1,6,2,2,5,5,4,245
8,7,2022-05-21,1,1,2,1,4,4,6,1,6,2,1,5,5,4,245
8,7,2022-05-21,2,1,1,1,4,4,6,2,6,1,1,5,5,4,245
8,7,2022-05-21,3,1,2,1,4,4,6,1,6,2,1,5,5,4,245
8,7,2022-05-21,4,1,2,1,4,4,5,1,6,2,1,5,5,4,245
8,7,2022-05-21,5,1,2,1,3,4,5,1,6,2,1,5,5,4,245
9,8,2022-05-28,1,1,1,1,3,4,6,1,6,2,1,5,5,5,245
9,8,2022-05-28,2,0,2,1,3,3,5,1,6,4,1,5,5,4,245
9,8,2022-05-28,3,1,2,1,3,4,5,1,6,2,1,5,5,4,245
9,8,2022-05-28,4,1,2,1,3,4,6,1,6,4,2,5,5,5,245
9,8,2022-05-28,5,0,2,1,3,4,6,1,6,2,1,5,5,5,245
1,1,2022-04-02,2,0,3,2,4,2,3,2,4,4,4,4,2,5,246
1,1,2022-04-02,3,-1,5,5,1,2,1,5,3,6,6,3,1,6,246
1,1,2022-04-02,4,-1,5,4,2,2,3,5,2,6,5,1,1,5,246
1,1,2022-04-02,5,-1,5,4,2,2,3,5,2,6,5,1,2,6,246
2,2,2022-04-09,1,1,2,2,3,3,3,4,5,6,3,3,2,5,246
2,2,2022-04-09,2,0,3,3,3,3,3,3,4,3,3,3,2,4,246
2,2,2022-04-09,3,1,2,2,3,3,4,3,4,3,3,3,4,4,246
2,2,2022-04-09,4,-1,4,2,2,2,2,5,5,6,4,3,2,5,246
2,2,2022-04-09,5,1,2,2,4,4,5,2,5,4,4,4,2,5,246
3,3,2022-04-16,1,1,2,2,4,4,5,3,4,3,3,5,2,6,246
3,3,2022-04-16,2,1,3,2,4,4,3,5,5,3,2,2,3,2,246
3,3,2022-04-16,3,1,2,2,4,4,4,2,4,4,2,3,4,5,246
3,3,2022-04-16,4,1,2,2,4,4,4,3,4,3,2,3,4,5,246
3,3,2022-04-16,5,1,2,2,4,4,4,3,2,3,2,3,4,3,246
5,4,2022-04-30,1,1,2,2,4,4,4,3,5,2,3,3,4,5,246
5,4,2022-04-30,2,1,2,3,4,4,5,3,4,3,3,4,3,4,246
5,4,2022-04-30,3,-2,2,2,3,4,4,5,4,5,4,5,4,4,246
5,4,2022-04-30,4,1,2,2,4,3,4,2,4,5,4,4,4,4,246
5,4,2022-04-30,5,1,2,2,4,4,5,2,4,3,2,5,2,5,246
6,5,2022-05-07,1,1,2,1,4,4,4,2,5,2,2,3,5,5,246
6,5,2022-05-07,2,1,2,2,3,3,4,3,4,5,3,3,3,4,246
6,5,2022-05-07,3,1,2,2,4,4,4,3,4,3,3,4,3,4,246
6,5,2022-05-07,4,-1,4,4,3,2,4,2,5,4,4,3,3,5,246
6,5,2022-05-07,5,-1,4,4,2,2,4,5,2,4,5,2,2,5,246
7,6,2022-05-14,1,0,4,3,2,2,3,4,4,4,4,3,3,5,246
7,6,2022-05-14,2,1,2,2,4,3,4,3,4,3,3,4,4,4,246
7,6,2022-05-14,4,1,2,2,4,4,4,3,4,3,3,4,3,4,246
7,6,2022-05-14,5,1,2,2,4,4,4,3,4,3,3,4,4,4,246
8,7,2022-05-21,2,0,3,3,3,4,4,4,2,3,4,4,3,3,246
8,7,2022-05-21,3,1,2,2,4,3,4,3,4,3,2,3,3,4,246
8,7,2022-05-21,4,1,3,2,4,4,4,3,4,3,2,3,3,4,246
8,7,2022-05-21,5,1,2,2,4,5,4,3,3,3,3,5,4,4,246
9,8,2022-05-28,1,0,2,2,3,4,4,3,4,3,4,4,4,4,246
9,8,2022-05-28,3,1,2,2,4,3,4,4,4,3,4,4,4,4,246
9,8,2022-05-28,4,1,2,2,4,4,4,3,4,3,3,4,4,4,246
9,8,2022-05-28,5,1,2,2,4,4,4,3,4,3,3,4,4,4,246
1,1,2022-04-02,1,0,2,2,3,4,3,4,5,5,4,4,4,4,251
1,1,2022-04-02,2,1,3,3,4,4,4,1,5,5,3,5,4,4,251
1,1,2022-04-02,3,-1,1,1,4,5,6,1,5,2,1,5,5,4,251
1,1,2022-04-02,4,1,1,1,5,5,6,1,5,3,1,5,5,4,251
1,1,2022-04-02,5,0,1,1,5,5,6,1,5,3,1,5,5,4,251
2,2,2022-04-09,2,1,2,2,4,4,4,2,5,4,2,5,4,4,251
2,2,2022-04-09,3,0,2,2,4,4,4,3,5,4,2,5,4,4,251
2,2,2022-04-09,4,1,2,2,3,4,5,4,2,5,4,3,2,4,251
2,2,2022-04-09,5,1,4,3,4,4,4,3,2,4,5,4,5,5,251
3,3,2022-04-16,1,-1,4,5,3,3,3,2,2,4,2,3,3,3,251
3,3,2022-04-16,2,-1,3,2,3,4,4,3,4,4,3,4,3,4,251
3,3,2022-04-16,4,0,4,4,5,4,5,3,3,3,6,3,5,4,251
3,3,2022-04-16,5,0,1,2,4,4,6,1,6,2,1,5,6,4,251
4,4,2022-04-23,1,1,3,4,2,4,4,3,3,3,4,5,4,3,251
4,4,2022-04-23,2,0,3,3,3,2,4,2,2,4,5,4,5,3,251
4,4,2022-04-23,3,0,3,2,4,4,4,4,2,3,3,3,4,5,251
4,4,2022-04-23,4,1,3,4,3,3,3,3,2,4,4,4,3,4,251
5,5,2022-04-30,1,0,3,2,3,4,3,4,3,3,4,2,5,4,251
5,5,2022-04-30,2,1,2,3,4,4,3,4,4,4,5,4,5,4,251
5,5,2022-04-30,3,1,4,3,4,4,3,4,3,4,3,4,3,3,251
5,5,2022-04-30,4,1,4,4,4,4,4,3,3,4,3,4,4,4,251
6,6,2022-05-07,1,1,3,3,3,3,5,4,2,4,5,4,5,3,251
6,6,2022-05-07,2,1,3,3,4,3,3,5,3,4,4,5,5,3,251
6,6,2022-05-07,3,0,3,3,4,4,3,4,3,3,4,3,4,4,251
6,6,2022-05-07,4,0,2,1,5,4,6,1,4,1,1,5,6,4,251
7,7,2022-05-14,1,1,3,2,3,3,4,3,4,4,4,3,2,4,251
7,7,2022-05-14,2,1,3,5,3,4,4,4,2,5,3,3,4,3,251
7,7,2022-05-14,3,0,3,3,4,4,3,5,4,4,3,3,3,4,251
7,7,2022-05-14,4,1,4,3,4,3,4,3,3,3,4,4,5,3,251
7,7,2022-05-14,5,1,2,4,3,3,4,5,5,5,2,3,3,3,251
8,8,2022-05-21,1,1,3,4,4,4,4,5,3,3,4,2,3,3,251
8,8,2022-05-21,2,1,3,2,3,4,4,3,3,4,4,5,4,3,251
8,8,2022-05-21,3,1,4,3,2,4,5,4,3,2,4,3,3,4,251
8,8,2022-05-21,4,1,4,3,4,4,3,4,2,2,2,4,3,4,251
8,8,2022-05-21,5,1,3,3,3,4,4,4,5,4,3,3,5,5,251
9,9,2022-05-28,1,1,3,3,2,2,5,4,3,4,3,5,3,4,251
9,9,2022-05-28,2,-2,4,4,2,2,2,5,2,6,4,4,2,6,251
9,9,2022-05-28,3,1,3,3,3,4,3,4,2,5,3,4,4,4,251
9,9,2022-05-28,4,1,4,2,3,3,2,5,5,3,4,3,4,2,251
9,9,2022-05-28,5,1,4,3,3,4,2,3,2,3,5,4,4,4,251
1,1,2022-04-02,1,-1,4,2,2,3,5,5,2,5,2,5,3,3,260
1,1,2022-04-02,2,1,4,3,3,2,4,4,4,5,3,4,4,4,260
1,1,2022-04-02,3,1,2,2,4,4,5,3,4,4,2,5,5,5,260
1,1,2022-04-02,4,1,2,2,4,4,5,2,5,5,2,3,5,5,260
1,1,2022-04-02,5,1,2,1,4,4,5,2,4,3,4,5,5,4,260
2,2,2022-04-09,1,-1,5,5,3,2,3,5,2,5,5,3,2,5,260
2,2,2022-04-09,2,0,4,3,3,3,4,4,2,4,4,4,3,4,260
2,2,2022-04-09,3,0,3,3,2,2,4,5,4,5,4,4,4,3,260
2,2,2022-04-09,4,-1,4,4,2,2,3,4,3,5,4,3,3,4,260
2,2,2022-04-09,5,1,3,2,3,3,4,4,5,5,3,4,4,5,260
3,3,2022-04-16,1,1,3,3,3,3,4,3,4,3,3,4,4,4,260
3,3,2022-04-16,2,1,2,2,4,4,5,2,5,3,2,4,5,4,260
3,3,2022-04-16,3,-1,4,4,2,2,4,4,3,5,2,3,5,5,260
3,3,2022-04-16,4,0,4,4,3,3,4,4,3,4,3,3,3,3,260
3,3,2022-04-16,5,-1,4,4,2,2,3,4,3,5,4,4,3,4,260
5,4,2022-04-30,1,1,3,3,3,3,4,5,2,4,4,3,4,4,260
5,4,2022-04-30,2,0,3,3,3,3,3,3,3,3,3,3,3,3,260
5,4,2022-04-30,3,1,2,2,3,3,4,2,5,3,3,4,4,4,260
5,4,2022-04-30,4,1,2,2,4,4,5,2,5,4,2,4,4,2,260
5,4,2022-04-30,5,1,2,2,4,4,5,2,5,2,2,5,5,2,260
6,5,2022-05-07,1,1,2,2,4,4,4,2,3,3,3,5,5,5,260
6,5,2022-05-07,2,1,3,3,4,4,4,3,5,2,3,4,4,3,260
6,5,2022-05-07,3,1,2,2,4,4,4,3,4,3,3,4,4,4,260
6,5,2022-05-07,4,1,3,3,4,4,4,2,4,3,3,4,4,4,260
6,5,2022-05-07,5,-1,4,4,2,2,2,5,3,5,4,3,3,5,260
7,6,2022-05-14,1,1,2,2,4,4,5,2,5,2,2,5,5,5,260
7,6,2022-05-14,2,-1,5,5,3,2,2,5,4,5,2,4,2,5,260
7,6,2022-05-14,3,1,2,2,4,4,4,3,5,2,2,4,4,5,260
7,6,2022-05-14,4,0,3,3,3,3,3,3,3,3,3,3,3,3,260
7,6,2022-05-14,5,0,3,3,3,3,3,3,3,3,3,3,3,3,260
8,7,2022-05-21,2,-1,4,4,2,2,3,5,2,5,2,3,5,2,260
8,7,2022-05-21,3,-1,3,3,3,3,3,3,4,4,4,4,3,4,260
8,7,2022-05-21,4,1,2,2,4,4,5,2,3,4,2,4,4,5,260
8,7,2022-05-21,5,0,4,3,3,4,4,2,3,4,4,4,5,3,260
9,8,2022-05-28,2,0,4,3,3,2,5,5,6,2,2,2,3,5,260
9,8,2022-05-28,3,1,4,3,3,3,4,3,5,3,2,5,5,5,260
1,1,2022-04-02,1,1,3,4,3,2,3,3,4,4,2,5,2,6,259
1,1,2022-04-02,2,0,3,3,2,1,2,3,4,4,4,4,1,6,259
1,1,2022-04-02,3,1,2,3,1,2,3,3,4,3,4,4,3,5,259
1,1,2022-04-02,4,0,1,2,2,2,3,3,4,4,3,4,3,5,259
1,1,2022-04-02,5,0,3,2,2,2,3,1,4,4,3,4,3,4,259
2,2,2022-04-09,1,0,1,1,3,5,6,1,6,1,1,6,4,1,259
2,2,2022-04-09,2,0,1,1,5,3,6,1,4,4,1,3,4,3,259
2,2,2022-04-09,3,0,1,1,4,3,5,1,6,1,1,5,4,1,259
2,2,2022-04-09,4,2,1,1,5,5,6,1,6,1,1,6,4,1,259
2,2,2022-04-09,5,0,1,1,3,3,4,1,6,1,1,6,4,1,259
3,3,2022-04-16,1,0,1,1,3,3,4,1,6,3,3,6,4,4,259
3,3,2022-04-16,2,0,1,1,1,2,6,1,6,1,1,6,6,1,259
3,3,2022-04-16,3,0,1,1,3,3,4,1,6,3,1,6,6,1,259
3,3,2022-04-16,4,0,1,1,3,3,6,1,6,1,1,6,6,1,259
3,3,2022-04-16,5,1,1,1,3,5,6,1,6,1,1,6,4,1,259
4,4,2022-04-23,1,0,1,4,3,1,6,1,4,4,1,4,4,4,259
4,4,2022-04-23,2,0,1,1,2,1,4,1,4,4,1,4,1,1,259
4,4,2022-04-23,3,-1,3,5,1,1,1,1,4,4,6,1,4,6,259
4,4,2022-04-23,4,0,3,4,1,1,3,4,4,4,4,4,4,5,259
4,4,2022-04-23,5,0,1,3,1,1,4,1,4,4,1,4,4,4,259
5,5,2022-04-30,1,-1,2,1,1,4,5,1,6,1,1,4,4,1,259
5,5,2022-04-30,2,0,1,1,3,3,4,1,4,3,1,6,4,3,259
5,5,2022-04-30,3,0,1,1,2,3,4,1,5,2,1,6,4,3,259
5,5,2022-04-30,4,1,1,1,2,3,4,1,6,1,1,4,4,3,259
5,5,2022-04-30,5,0,1,1,2,3,4,1,6,1,1,4,4,3,259
6,6,2022-05-07,1,-1,1,1,2,5,5,1,4,1,1,4,4,4,259
6,6,2022-05-07,2,0,1,1,3,5,4,1,4,1,1,4,4,4,259
6,6,2022-05-07,3,0,1,1,2,5,4,1,4,1,1,4,4,4,259
6,6,2022-05-07,4,0,1,1,3,5,4,1,6,1,1,4,4,4,259
6,6,2022-05-07,5,1,1,1,3,5,4,1,6,1,1,5,4,1,259
7,7,2022-05-14,1,-1,2,3,2,2,2,2,4,4,2,4,4,2,259
7,7,2022-05-14,2,0,1,1,2,3,4,1,6,3,1,4,1,4,259
7,7,2022-05-14,3,1,1,1,3,3,4,1,6,1,1,4,4,4,259
7,7,2022-05-14,4,0,1,1,3,3,4,1,6,2,1,4,4,3,259
7,7,2022-05-14,5,1,1,1,3,3,4,1,6,1,1,4,4,1,259
8,8,2022-05-21,1,-1,3,3,1,2,4,1,6,1,1,3,4,6,259
8,8,2022-05-21,2,0,4,4,1,1,3,4,6,4,4,3,3,4,259
8,8,2022-05-21,3,0,3,3,1,1,4,4,6,4,3,4,3,3,259
8,8,2022-05-21,4,0,2,1,2,2,3,6,4,3,4,3,3,4,259
8,8,2022-05-21,5,1,1,1,2,3,4,3,6,1,4,3,3,6,259
9,9,2022-05-28,1,1,1,1,3,4,4,1,6,1,1,6,4,3,259
9,9,2022-05-28,2,0,1,1,3,3,4,1,6,3,1,5,4,1,259
9,9,2022-05-28,3,0,1,1,3,3,4,1,6,1,1,4,4,1,259
9,9,2022-05-28,4,0,1,1,3,3,4,1,6,1,1,4,4,3,259
9,9,2022-05-28,5,0,2,2,2,3,4,1,6,1,1,4,4,3,259
1,1,2022-04-02,1,1,3,3,4,2,4,2,6,3,5,5,6,5,261
1,1,2022-04-02,2,1,3,2,4,3,5,5,5,4,2,6,4,2,261
1,1,2022-04-02,3,1,2,2,4,4,5,2,5,4,2,5,5,2,261
1,1,2022-04-02,4,1,3,3,4,4,5,2,5,4,3,5,4,5,261
1,1,2022-04-02,5,-1,4,3,3,3,5,3,5,4,3,5,4,5,261
2,2,2022-04-09,1,1,3,3,4,3,5,3,5,3,5,5,5,3,261
2,2,2022-04-09,2,1,2,2,3,4,5,1,5,4,5,5,4,4,261
2,2,2022-04-09,3,1,3,3,3,3,4,2,5,4,3,4,4,4,261
2,2,2022-04-09,4,-1,4,4,3,2,4,2,5,4,3,4,4,4,261
2,2,2022-04-09,5,2,1,2,4,4,5,1,4,2,2,5,5,4,261
3,3,2022-04-16,1,0,4,3,4,4,4,2,5,4,3,4,4,3,261
3,3,2022-04-16,2,1,2,1,4,4,4,2,5,4,3,5,4,4,261
3,3,2022-04-16,3,1,2,2,4,3,5,2,6,3,2,4,5,3,261
3,3,2022-04-16,5,-1,2,4,3,3,4,2,3,4,2,4,3,4,261
4,4,2022-04-23,1,1,3,2,3,4,6,3,5,3,2,4,4,5,261
4,4,2022-04-23,2,1,4,4,3,3,4,4,5,4,3,4,4,4,261
4,4,2022-04-23,3,1,2,2,4,4,4,2,5,4,3,4,4,3,261
4,4,2022-04-23,4,-1,4,4,2,2,4,3,4,4,3,4,4,4,261
4,4,2022-04-23,5,1,3,3,3,3,4,3,5,3,3,4,3,4,261
5,5,2022-04-30,1,-1,4,3,2,2,3,3,4,4,4,4,3,5,261
5,5,2022-04-30,2,1,2,3,2,3,4,3,4,5,3,4,3,4,261
5,5,2022-04-30,3,1,3,4,4,2,4,4,4,4,4,4,3,4,261
5,5,2022-04-30,4,1,3,4,3,2,3,3,5,5,4,3,3,4,261
5,5,2022-04-30,5,1,2,2,4,3,4,4,4,3,3,4,4,4,261
6,6,2022-05-07,1,1,2,2,4,4,5,2,6,3,2,5,5,4,261
6,6,2022-05-07,2,1,3,2,3,4,5,2,5,3,2,5,4,4,261
6,6,2022-05-07,3,1,2,3,3,3,4,3,5,4,2,5,4,4,261
6,6,2022-05-07,4,-1,3,3,2,2,4,4,5,4,4,4,3,4,261
6,6,2022-05-07,5,-1,4,4,2,2,4,6,6,4,4,3,4,5,261
7,7,2022-05-14,1,0,3,4,2,2,3,3,5,5,3,4,3,3,261
7,7,2022-05-14,2,1,2,2,2,4,5,5,5,4,3,4,4,3,261
7,7,2022-05-14,3,-1,2,3,3,3,4,3,6,4,3,4,4,4,261
7,7,2022-05-14,4,1,2,2,4,4,5,2,6,4,2,4,5,3,261
7,7,2022-05-14,5,1,2,2,4,4,5,2,5,4,3,5,4,4,261
8,8,2022-05-21,1,-2,4,4,1,2,5,4,6,6,2,3,2,5,261
8,8,2022-05-21,2,1,4,3,4,4,5,4,5,4,5,4,4,4,261
8,8,2022-05-21,3,1,2,3,4,3,4,3,6,4,3,4,5,4,261
8,8,2022-05-21,4,1,2,2,4,3,5,2,6,4,3,5,5,4,261
8,8,2022-05-21,5,0,2,3,4,3,5,4,6,4,2,5,4,4,261
9,9,2022-05-28,1,0,2,3,3,2,4,4,6,4,3,4,4,4,261
9,9,2022-05-28,2,0,3,4,3,2,4,3,6,4,4,4,4,4,261
9,9,2022-05-28,3,0,2,2,3,3,4,3,6,4,3,4,4,3,261
9,9,2022-05-28,4,0,2,2,3,4,4,3,6,4,3,5,4,4,261
9,9,2022-05-28,5,1,2,2,4,4,5,2,6,3,2,5,5,4,261
3,1,2022-04-16,1,2,1,1,5,5,6,1,6,2,1,5,5,5,262
3,1,2022-04-16,2,2,1,1,5,5,6,1,6,1,1,6,6,6,262
3,1,2022-04-16,3,2,1,1,5,5,6,1,6,1,1,6,6,6,262
3,1,2022-04-16,4,2,5,1,5,5,6,1,6,1,1,6,6,6,262
4,2,2022-04-23,1,1,1,1,4,4,5,1,6,2,1,6,4,4,262
4,2,2022-04-23,2,1,1,1,4,5,5,1,6,2,1,6,5,4,262
4,2,2022-04-23,3,2,1,1,5,5,5,1,6,4,1,6,6,5,262
4,2,2022-04-23,4,1,1,1,5,5,5,1,6,2,1,5,5,5,262
4,2,2022-04-23,5,1,1,1,5,5,5,1,5,2,5,5,5,5,262
5,3,2022-04-30,1,1,2,2,4,4,5,2,6,4,2,5,4,5,262
5,3,2022-04-30,2,1,1,2,4,3,5,3,6,3,2,4,5,4,262
6,4,2022-05-07,1,0,1,1,4,3,4,1,5,1,1,4,5,3,262
6,4,2022-05-07,2,0,1,2,3,4,4,1,5,4,1,5,4,4,262
6,4,2022-05-07,3,0,2,2,3,3,5,1,5,1,1,5,5,3,262
7,5,2022-05-14,1,1,1,1,5,5,5,1,5,2,1,5,5,5,262
7,5,2022-05-14,2,2,1,1,5,5,5,1,6,1,1,6,5,6,262
7,5,2022-05-14,5,2,1,2,5,4,5,1,5,1,1,5,6,6,262
8,6,2022-05-21,2,2,1,1,5,5,5,1,5,1,1,6,5,4,262
9,7,2022-05-28,2,1,4,1,4,5,5,1,5,2,1,4,4,4,262
9,7,2022-05-28,3,2,1,1,5,5,5,1,6,2,1,5,4,4,262
9,7,2022-05-28,4,1,1,1,4,5,5,1,4,2,1,5,5,4,262
10,8,2022-06-04,2,0,2,2,3,5,4,2,4,2,1,4,5,5,262
10,8,2022-06-04,5,0,1,2,3,3,5,2,4,2,1,5,5,3,262
1,1,2022-04-02,1,-1,2,2,2,2,1,2,6,5,2,5,6,2,263
1,1,2022-04-02,1,1,1,1,4,4,4,1,6,3,2,4,6,1,263
1,1,2022-04-02,1,2,2,1,4,4,5,1,6,3,1,6,5,1,263
1,1,2022-04-02,1,-1,4,2,4,3,5,1,5,4,2,5,5,2,263
1,1,2022-04-02,1,2,1,1,5,5,4,1,6,2,1,6,6,2,263
2,2,2022-04-09,1,-1,2,3,2,2,2,5,6,5,4,4,4,2,263
2,2,2022-04-09,1,-2,4,4,1,2,3,3,6,5,1,5,4,2,263
2,2,2022-04-09,1,0,3,2,1,2,2,2,5,4,3,4,4,2,263
2,2,2022-04-09,1,0,2,3,1,2,2,5,5,4,2,2,5,2,263
2,2,2022-04-09,1,-1,3,2,2,2,2,3,5,4,2,3,5,2,263
3,3,2022-04-16,1,0,2,2,3,4,3,2,5,4,2,5,5,2,263
3,3,2022-04-16,1,2,3,2,4,4,5,2,6,4,2,5,5,2,263
3,3,2022-04-16,1,1,2,2,4,4,4,2,4,2,2,5,5,2,263
3,3,2022-04-16,1,-1,2,2,4,4,5,2,5,2,2,5,5,2,263
4,4,2022-04-23,1,1,3,2,4,4,5,2,5,2,2,5,5,1,263
4,4,2022-04-23,1,1,2,2,4,4,4,2,6,2,2,5,6,2,263
4,4,2022-04-23,1,-2,4,3,2,3,2,4,5,2,5,5,5,5,263
4,4,2022-04-23,1,1,1,1,4,4,4,1,5,2,2,5,6,2,263
5,5,2022-04-30,1,1,3,2,4,4,5,2,5,2,2,5,6,2,263
5,5,2022-04-30,1,0,2,2,3,4,2,2,5,2,2,5,5,2,263
5,5,2022-04-30,1,-1,2,2,4,3,4,2,5,3,2,5,5,3,263
5,5,2022-04-30,1,-1,2,2,4,4,5,2,5,2,2,5,6,2,263
6,6,2022-05-07,1,0,1,2,3,4,5,1,5,4,1,5,5,2,263
6,6,2022-05-07,1,-1,2,4,4,3,4,2,4,4,2,2,5,2,263
6,6,2022-05-07,1,2,1,1,5,5,5,1,5,3,1,5,6,1,263
6,6,2022-05-07,1,2,1,1,5,5,6,1,6,2,1,5,6,5,263
6,6,2022-05-07,1,2,1,1,5,4,5,1,6,2,1,5,5,4,263
7,7,2022-05-14,1,1,1,1,4,4,5,2,5,2,1,5,5,3,263
7,7,2022-05-14,1,2,1,1,5,5,5,1,5,2,1,6,5,1,263
7,7,2022-05-14,1,0,1,1,4,4,5,1,5,3,1,5,5,3,263
7,7,2022-05-14,1,0,1,2,4,4,5,2,5,3,2,6,5,4,263
7,7,2022-05-14,1,2,1,1,5,5,6,1,6,2,1,6,6,2,263
8,8,2022-05-21,1,-2,1,2,2,3,3,2,4,5,2,4,5,2,263
8,8,2022-05-21,1,0,1,1,1,2,5,2,5,5,2,5,5,2,263
8,8,2022-05-21,1,0,1,3,2,2,2,2,5,5,2,2,5,3,263
8,8,2022-05-21,1,0,1,1,1,3,3,1,5,4,1,4,4,2,263
9,9,2022-05-28,1,0,2,2,2,3,3,2,4,5,3,4,3,3,263
9,9,2022-05-28,1,1,2,2,4,4,4,2,5,2,3,5,5,2,263
9,9,2022-05-28,1,1,2,2,4,4,4,2,5,4,2,5,5,2,263
9,9,2022-05-28,1,2,2,1,4,3,5,3,5,5,2,5,5,3,263
9,9,2022-05-28,1,1,2,2,4,4,5,2,4,2,2,4,5,2,263
1,1,2022-04-02,1,1,3,2,3,2,4,2,4,5,2,5,3,4,264
1,1,2022-04-02,2,0,1,2,2,3,5,2,5,4,3,5,3,4,264
1,1,2022-04-02,3,0,1,2,2,3,4,2,5,4,3,4,3,4,264
1,1,2022-04-02,4,0,1,1,3,4,4,2,4,4,2,4,3,4,264
1,1,2022-04-02,5,0,1,1,4,3,3,2,5,5,3,5,3,5,264
2,2,2022-04-09,1,0,3,3,2,2,5,3,5,5,3,5,4,3,264
2,2,2022-04-09,2,0,2,2,2,2,4,2,5,5,3,4,3,5,264
2,2,2022-04-09,3,0,2,2,2,2,4,3,5,5,3,5,3,4,264
2,2,2022-04-09,5,0,2,2,3,4,4,2,5,5,2,5,4,5,264
3,3,2022-04-16,1,0,2,2,2,2,4,2,5,5,2,4,4,4,264
3,3,2022-04-16,2,0,2,1,3,3,4,2,4,4,2,5,4,4,264
3,3,2022-04-16,3,0,2,2,2,2,4,2,5,4,3,5,4,4,264
3,3,2022-04-16,4,0,2,2,2,3,4,2,5,4,3,4,4,4,264
3,3,2022-04-16,5,0,2,1,2,2,4,4,5,4,2,5,4,4,264
4,4,2022-04-23,1,0,1,1,3,3,4,2,5,4,2,5,4,4,264
4,4,2022-04-23,2,0,1,1,3,3,4,2,5,4,2,5,4,5,264
4,4,2022-04-23,3,0,1,1,3,3,5,2,5,4,2,5,4,5,264
4,4,2022-04-23,4,0,1,1,3,3,5,1,5,4,1,4,4,5,264
4,4,2022-04-23,5,0,1,1,3,3,4,2,5,4,2,4,5,5,264
5,5,2022-04-30,1,0,1,1,3,3,4,2,5,4,2,5,4,5,264
5,5,2022-04-30,2,0,1,1,3,3,5,2,5,4,2,4,5,5,264
5,5,2022-04-30,3,0,1,1,3,2,4,2,5,5,2,5,5,5,264
5,5,2022-04-30,4,0,1,1,3,2,5,2,5,4,2,5,2,5,264
5,5,2022-04-30,5,0,1,1,3,3,5,2,5,4,2,5,5,5,264
6,6,2022-05-07,1,0,1,1,3,3,5,2,5,4,2,5,4,5,264
6,6,2022-05-07,2,0,1,1,2,3,5,2,4,4,2,5,4,5,264
6,6,2022-05-07,4,0,1,1,2,3,5,2,5,4,2,5,4,5,264
6,6,2022-05-07,5,0,1,1,3,2,5,2,5,5,2,5,4,5,264
7,7,2022-05-14,1,0,2,2,2,3,4,2,5,5,2,4,5,5,264
7,7,2022-05-14,4,0,2,2,3,3,5,2,4,5,2,5,4,4,264
8,8,2022-05-21,1,0,2,2,2,3,4,2,5,5,3,4,4,4,264
8,8,2022-05-21,2,0,2,2,2,3,4,2,5,4,2,5,5,5,264
8,8,2022-05-21,3,0,2,2,2,3,5,2,5,5,2,5,5,5,264
8,8,2022-05-21,4,0,2,1,2,3,5,2,5,5,2,5,4,5,264
8,8,2022-05-21,5,0,2,2,2,2,5,2,5,5,3,5,5,5,264
9,9,2022-05-28,2,0,2,1,3,4,5,2,5,5,3,5,4,5,264
1,1,2022-04-02,1,0,1,1,4,4,6,2,4,2,1,5,6,1,265
1,1,2022-04-02,2,1,2,1,4,4,6,2,5,2,2,5,6,4,265
1,1,2022-04-02,3,1,1,1,4,4,6,2,5,2,1,5,6,5,265
1,1,2022-04-02,4,-1,1,2,2,2,5,2,6,2,1,4,5,2,265
1,1,2022-04-02,5,2,1,1,4,4,6,1,6,2,2,5,6,4,265
2,2,2022-04-09,1,0,3,1,2,2,3,2,6,1,2,5,6,5,265
2,2,2022-04-09,2,1,1,2,4,4,5,2,6,2,1,5,5,2,265
2,2,2022-04-09,3,1,2,2,4,4,5,2,6,2,2,5,6,4,265
2,2,2022-04-09,4,1,2,2,4,4,5,2,6,2,2,5,5,4,265
