id,group,passive_count,word_count,I_liwc,I_c,wc_c
hzlhvg,control,1,193,17,0.506214039125432,22.7640966628308
hzl9cl,control,11,2129,10,-6.49378596087457,1958.76409666283
hzl7jk,control,0,58,1,-15.4937859608746,-112.235903337169
hzl50s,control,7,667,6,-10.4937859608746,496.764096662831
hzl2z8,control,0,80,5,-11.4937859608746,-90.2359033371692
hzktws,control,2,36,2,-14.4937859608746,-134.235903337169
hzjzve,control,1,61,6,-10.4937859608746,-109.235903337169
hzjxk6,control,0,25,2,-14.4937859608746,-145.235903337169
hzjuty,control,2,169,11,-5.49378596087457,-1.23590333716916
hzjpev,control,2,298,27,10.5062140391254,127.764096662831
hzjgbe,control,0,162,11,-5.49378596087457,-8.23590333716916
hzje5l,control,2,188,1,-15.4937859608746,17.7640966628308
hzjcv4,control,1,210,23,6.50621403912543,39.7640966628308
hziz9w,control,1,84,10,-6.49378596087457,-86.2359033371692
hziqlg,control,0,34,2,-14.4937859608746,-136.235903337169
hzi7k2,control,0,34,5,-11.4937859608746,-136.235903337169
hzhkl3,control,0,19,0,-16.4937859608746,-151.235903337169
hzhhjc,control,0,97,1,-15.4937859608746,-73.2359033371692
hzha3o,control,0,156,5,-11.4937859608746,-14.2359033371692
hzh4q1,control,0,74,1,-15.4937859608746,-96.2359033371692
hzgv0a,control,0,95,12,-4.49378596087457,-75.2359033371692
hzggpq,control,0,65,5,-11.4937859608746,-105.235903337169
hzgf4v,control,0,30,0,-16.4937859608746,-140.235903337169
hzfrqt,control,0,31,4,-12.4937859608746,-139.235903337169
hzfrci,control,0,22,1,-15.4937859608746,-148.235903337169
hzfg7s,control,0,35,0,-16.4937859608746,-135.235903337169
hzf8au,control,0,210,3,-13.4937859608746,39.7640966628308
hzf78y,control,1,124,3,-13.4937859608746,-46.2359033371692
hzf68f,control,2,335,47,30.5062140391254,164.764096662831
hzen6v,control,1,60,3,-13.4937859608746,-110.235903337169
hze7ny,control,1,79,2,-14.4937859608746,-91.2359033371692
hzd7uk,control,0,104,9,-7.49378596087457,-66.2359033371692
hzcglv,control,0,59,6,-10.4937859608746,-111.235903337169
hzbxev,control,0,56,6,-10.4937859608746,-114.235903337169
hzbjld,control,0,40,2,-14.4937859608746,-130.235903337169
hzbany,control,0,4,0,-16.4937859608746,-166.235903337169
hzahqd,control,0,36,1,-15.4937859608746,-134.235903337169
hzac36,control,3,114,6,-10.4937859608746,-56.2359033371692
hzmo1i,control,1,55,0,-16.4937859608746,-115.235903337169
hzmfy1,control,0,30,2,-14.4937859608746,-140.235903337169
hze0vo,control,0,34,0,-16.4937859608746,-136.235903337169
hzckbl,control,0,16,0,-16.4937859608746,-154.235903337169
hza3bh,control,0,115,3,-13.4937859608746,-55.2359033371692
hz6mgn,control,1,14,0,-16.4937859608746,-156.235903337169
hzwodo,control,0,27,3,-13.4937859608746,-143.235903337169
hzvtu9,control,0,1,0,-16.4937859608746,-169.235903337169
hzv9hm,control,1,100,2,-14.4937859608746,-70.2359033371692
hzv3b6,control,0,26,1,-15.4937859608746,-144.235903337169
hzusfx,control,0,35,2,-14.4937859608746,-135.235903337169
hzsz8t,control,5,237,9,-7.49378596087457,66.7640966628308
hzrvpq,control,0,25,0,-16.4937859608746,-145.235903337169
hzrv3z,control,0,27,2,-14.4937859608746,-143.235903337169
hzrk42,control,0,83,2,-14.4937859608746,-87.2359033371692
hzq2ax,control,0,52,1,-15.4937859608746,-118.235903337169
hzpefc,control,0,101,4,-12.4937859608746,-69.2359033371692
hzpd2e,control,0,31,3,-13.4937859608746,-139.235903337169
hzoft4,control,1,34,2,-14.4937859608746,-136.235903337169
hznpf3,control,0,13,0,-16.4937859608746,-157.235903337169
hzmq7d,control,3,399,17,0.506214039125432,228.764096662831
hzm01z,control,2,84,4,-12.4937859608746,-86.2359033371692
hzku3w,control,1,158,2,-14.4937859608746,-12.2359033371692
hzk0tl,control,0,46,1,-15.4937859608746,-124.235903337169
hzk0o8,control,1,111,5,-11.4937859608746,-59.2359033371692
hzjkqj,control,0,28,0,-16.4937859608746,-142.235903337169
hzjgen,control,2,732,23,6.50621403912543,561.764096662831
hzj52o,control,0,101,2,-14.4937859608746,-69.2359033371692
hzi4pz,control,4,295,6,-10.4937859608746,124.764096662831
hzh8a6,control,8,527,1,-15.4937859608746,356.764096662831
hzgi4i,control,5,303,18,1.50621403912543,132.764096662831
hzfflc,control,0,48,1,-15.4937859608746,-122.235903337169
hzf6ij,control,0,29,4,-12.4937859608746,-141.235903337169
hzdpv5,control,1,75,5,-11.4937859608746,-95.2359033371692
hzdkb7,control,1,164,9,-7.49378596087457,-6.23590333716916
hzdazx,control,0,11,0,-16.4937859608746,-159.235903337169
hzcz0v,control,0,109,4,-12.4937859608746,-61.2359033371692
hzcm54,control,1,35,3,-13.4937859608746,-135.235903337169
hzbf1x,control,1,127,5,-11.4937859608746,-43.2359033371692
hzalt3,control,1,222,17,0.506214039125432,51.7640966628308
hz9v6j,control,1,137,5,-11.4937859608746,-33.2359033371692
hz8oam,control,0,113,6,-10.4937859608746,-57.2359033371692
hz758t,control,1,100,6,-10.4937859608746,-70.2359033371692
hz6xfq,control,0,9,0,-16.4937859608746,-161.235903337169
hz6goe,control,2,104,3,-13.4937859608746,-66.2359033371692
hz642d,control,1,17,1,-15.4937859608746,-153.235903337169
hz3miv,control,0,133,4,-12.4937859608746,-37.2359033371692
hz0wce,control,0,22,2,-14.4937859608746,-148.235903337169
hz015k,control,0,312,5,-11.4937859608746,141.764096662831
hz00rs,control,1,62,0,-16.4937859608746,-108.235903337169
hyzod3,control,0,179,9,-7.49378596087457,8.76409666283084
hyz25f,control,0,170,12,-4.49378596087457,-0.235903337169162
hyyeym,control,0,68,4,-12.4937859608746,-102.235903337169
hywiy4,control,2,249,21,4.50621403912543,78.7640966628308
hyw6aa,control,1,41,0,-16.4937859608746,-129.235903337169
hyw13k,control,0,355,14,-2.49378596087457,184.764096662831
hyvzo9,control,1,88,2,-14.4937859608746,-82.2359033371692
hyuvbj,control,0,220,23,6.50621403912543,49.7640966628308
hyu6f6,control,2,86,0,-16.4937859608746,-84.2359033371692
hyu4bw,control,0,93,0,-16.4937859608746,-77.2359033371692
hyu35h,control,1,67,0,-16.4937859608746,-103.235903337169
hyu2oz,control,0,115,5,-11.4937859608746,-55.2359033371692
hytmlp,control,1,74,5,-11.4937859608746,-96.2359033371692
hyte9a,control,0,114,4,-12.4937859608746,-56.2359033371692
hyt9b8,control,1,467,13,-3.49378596087457,296.764096662831
hyskxp,control,1,276,17,0.506214039125432,105.764096662831
hyrpae,control,0,15,0,-16.4937859608746,-155.235903337169
hyrgij,control,0,25,2,-14.4937859608746,-145.235903337169
hylp2g,control,6,636,5,-11.4937859608746,465.764096662831
fkldqb,control,0,4,0,-16.4937859608746,-166.235903337169
fkc7ke,control,0,1,0,-16.4937859608746,-169.235903337169
hzu5ih,control,1,45,0,-16.4937859608746,-125.235903337169
hze9gl,control,0,54,2,-14.4937859608746,-116.235903337169
hzaghj,control,0,48,0,-16.4937859608746,-122.235903337169
hyk6vy,control,0,111,4,-12.4937859608746,-59.2359033371692
hy96f8,control,0,2,0,-16.4937859608746,-168.235903337169
hxs2c7,control,0,74,1,-15.4937859608746,-96.2359033371692
hxf3iv,control,0,125,4,-12.4937859608746,-45.2359033371692
hx2msa,control,1,113,2,-14.4937859608746,-57.2359033371692
hwpbax,control,0,2,0,-16.4937859608746,-168.235903337169
hwm42m,control,1,79,3,-13.4937859608746,-91.2359033371692
hw7yiw,control,0,4,0,-16.4937859608746,-166.235903337169
hw4mva,control,1,49,0,-16.4937859608746,-121.235903337169
hw4k8o,control,0,49,3,-13.4937859608746,-121.235903337169
hw0ff6,control,2,81,0,-16.4937859608746,-89.2359033371692
hvyr9n,control,0,18,0,-16.4937859608746,-152.235903337169
hvwzzz,control,0,138,5,-11.4937859608746,-32.2359033371692
hvoj1l,control,0,44,2,-14.4937859608746,-126.235903337169
hvh63c,control,1,88,0,-16.4937859608746,-82.2359033371692
hvgwwz,control,1,75,1,-15.4937859608746,-95.2359033371692
hvgtu8,control,2,120,7,-9.49378596087457,-50.2359033371692
hv7k6x,control,0,10,0,-16.4937859608746,-160.235903337169
hv7gu9,control,0,8,0,-16.4937859608746,-162.235903337169
hulyqa,control,0,3,0,-16.4937859608746,-167.235903337169
hub7p1,control,0,38,2,-14.4937859608746,-132.235903337169
hzws8d,control,1,39,3,-13.4937859608746,-131.235903337169
hzoawd,control,0,37,2,-14.4937859608746,-133.235903337169
hx7quu,control,0,55,6,-10.4937859608746,-115.235903337169
hx2wf9,control,1,56,3,-13.4937859608746,-114.235903337169
hvi731,control,0,38,2,-14.4937859608746,-132.235903337169
huxb3g,control,0,31,3,-13.4937859608746,-139.235903337169
hu018b,control,0,71,3,-13.4937859608746,-99.2359033371692
htmcjj,control,0,61,1,-15.4937859608746,-109.235903337169
hteihy,control,0,11,1,-15.4937859608746,-159.235903337169
hrxc8o,control,0,30,0,-16.4937859608746,-140.235903337169
hrwp2n,control,2,40,5,-11.4937859608746,-130.235903337169
hrdu7b,control,0,184,15,-1.49378596087457,13.7640966628308
hr31sw,control,9,537,9,-7.49378596087457,366.764096662831
hq7i31,control,1,48,3,-13.4937859608746,-122.235903337169
hpvdti,control,3,15,0,-16.4937859608746,-155.235903337169
hzxl4n,control,4,198,4,-12.4937859608746,27.7640966628308
hzxkz8,control,0,66,6,-10.4937859608746,-104.235903337169
hzxeqn,control,0,15,0,-16.4937859608746,-155.235903337169
hzx2ko,control,2,269,12,-4.49378596087457,98.7640966628308
hzwnzd,control,0,70,7,-9.49378596087457,-100.235903337169
hzwnvi,control,0,31,4,-12.4937859608746,-139.235903337169
hzwlwe,control,0,26,4,-12.4937859608746,-144.235903337169
hzwlif,control,0,65,5,-11.4937859608746,-105.235903337169
hzwafl,control,0,10,1,-15.4937859608746,-160.235903337169
hzw5ot,control,0,102,5,-11.4937859608746,-68.2359033371692
hzw4u7,control,0,33,1,-15.4937859608746,-137.235903337169
hzw433,control,0,63,4,-12.4937859608746,-107.235903337169
hzvvfg,control,0,44,3,-13.4937859608746,-126.235903337169
hzvq7z,control,0,50,5,-11.4937859608746,-120.235903337169
hzvkbf,control,0,22,2,-14.4937859608746,-148.235903337169
hzvi7j,control,0,10,1,-15.4937859608746,-160.235903337169
hzv833,control,0,110,5,-11.4937859608746,-60.2359033371692
hzv65m,control,0,50,1,-15.4937859608746,-120.235903337169
hzumxf,control,1,144,17,0.506214039125432,-26.2359033371692
hzue9d,control,1,108,7,-9.49378596087457,-62.2359033371692
hzu29d,control,0,54,5,-11.4937859608746,-116.235903337169
hztxqn,control,0,18,0,-16.4937859608746,-152.235903337169
hztk27,control,0,33,3,-13.4937859608746,-137.235903337169
hztg8s,control,1,121,4,-12.4937859608746,-49.2359033371692
hztd3s,control,0,17,0,-16.4937859608746,-153.235903337169
hzt4es,control,0,58,5,-11.4937859608746,-112.235903337169
hzt18p,control,1,69,7,-9.49378596087457,-101.235903337169
hzsu77,control,1,217,10,-6.49378596087457,46.7640966628308
hzsr8l,control,0,16,2,-14.4937859608746,-154.235903337169
hzsn2y,control,0,11,0,-16.4937859608746,-159.235903337169
hzsery,control,0,29,4,-12.4937859608746,-141.235903337169
hzsegg,control,0,31,1,-15.4937859608746,-139.235903337169
hzsa0o,control,0,88,0,-16.4937859608746,-82.2359033371692
hzs2ew,control,3,120,3,-13.4937859608746,-50.2359033371692
hzs294,control,1,57,8,-8.49378596087457,-113.235903337169
hzs1pf,control,0,14,1,-15.4937859608746,-156.235903337169
hzs0kl,control,0,34,3,-13.4937859608746,-136.235903337169
hzrxsz,control,0,26,1,-15.4937859608746,-144.235903337169
hzrqyf,control,0,104,5,-11.4937859608746,-66.2359033371692
hzrh9b,control,1,45,2,-14.4937859608746,-125.235903337169
hzrg02,control,0,39,3,-13.4937859608746,-131.235903337169
hzr7ht,control,0,40,1,-15.4937859608746,-130.235903337169
hzr78t,control,0,22,2,-14.4937859608746,-148.235903337169
hzr6vt,control,0,44,2,-14.4937859608746,-126.235903337169
hzxl5a,control,0,24,3,-13.4937859608746,-146.235903337169
hzx9o7,control,1,134,0,-16.4937859608746,-36.2359033371692
hzwbvq,control,3,135,0,-16.4937859608746,-35.2359033371692
hzwatk,control,1,63,0,-16.4937859608746,-107.235903337169
hzw9c8,control,0,6,0,-16.4937859608746,-164.235903337169
hzw358,control,7,548,0,-16.4937859608746,377.764096662831
hzw27v,control,1,74,0,-16.4937859608746,-96.2359033371692
hzvr55,control,0,148,0,-16.4937859608746,-22.2359033371692
hzvqc9,control,4,291,6,-10.4937859608746,120.764096662831
hzvp4w,control,0,43,0,-16.4937859608746,-127.235903337169
hzvigq,control,0,21,0,-16.4937859608746,-149.235903337169
hzv9r1,control,1,11,0,-16.4937859608746,-159.235903337169
hzuqmp,control,1,186,0,-16.4937859608746,15.7640966628308
hzuaps,control,2,165,0,-16.4937859608746,-5.23590333716916
hzu1v3,control,0,16,0,-16.4937859608746,-154.235903337169
hztwto,control,3,37,0,-16.4937859608746,-133.235903337169
hzts79,control,0,12,0,-16.4937859608746,-158.235903337169
hzts1h,control,2,86,0,-16.4937859608746,-84.2359033371692
hztmqo,control,4,686,12,-4.49378596087457,515.764096662831
hzthms,control,2,253,0,-16.4937859608746,82.7640966628309
hzth0d,control,0,46,4,-12.4937859608746,-124.235903337169
hztg8f,control,0,6,0,-16.4937859608746,-164.235903337169
hztf30,control,0,20,0,-16.4937859608746,-150.235903337169
hzta5z,control,1,118,0,-16.4937859608746,-52.2359033371692
hzt6gd,control,0,59,0,-16.4937859608746,-111.235903337169
hzt6fq,control,0,17,0,-16.4937859608746,-153.235903337169
hzsna0,control,0,27,0,-16.4937859608746,-143.235903337169
hzsmc5,control,0,103,0,-16.4937859608746,-67.2359033371692
hzsdwe,control,6,136,0,-16.4937859608746,-34.2359033371692
hzsbl8,control,0,56,0,-16.4937859608746,-114.235903337169
hzs40j,control,2,37,0,-16.4937859608746,-133.235903337169
hzs3q2,control,0,27,0,-16.4937859608746,-143.235903337169
hzrslt,control,0,62,0,-16.4937859608746,-108.235903337169
hzrqnq,control,0,207,0,-16.4937859608746,36.7640966628308
hzrl3z,control,0,14,1,-15.4937859608746,-156.235903337169
hzrh6z,control,0,66,0,-16.4937859608746,-104.235903337169
hzr55q,control,1,76,0,-16.4937859608746,-94.2359033371692
hzr3j5,control,1,176,2,-14.4937859608746,5.76409666283084
hzr26j,control,5,101,0,-16.4937859608746,-69.2359033371692
hzquqm,control,0,131,0,-16.4937859608746,-39.2359033371692
hzqr6x,control,1,98,0,-16.4937859608746,-72.2359033371692
hzqqxw,control,3,283,4,-12.4937859608746,112.764096662831
hzqgkn,control,1,86,0,-16.4937859608746,-84.2359033371692
hzqfnd,control,0,53,0,-16.4937859608746,-117.235903337169
hzq5lw,control,1,81,0,-16.4937859608746,-89.2359033371692
hzq1o1,control,1,46,0,-16.4937859608746,-124.235903337169
hzpsph,control,0,37,1,-15.4937859608746,-133.235903337169
hzpooz,control,0,53,0,-16.4937859608746,-117.235903337169
hzpm9w,control,0,28,0,-16.4937859608746,-142.235903337169
hzpm9c,control,0,345,11,-5.49378596087457,174.764096662831
hzpkss,control,0,162,1,-15.4937859608746,-8.23590333716916
hzpcpy,control,0,60,0,-16.4937859608746,-110.235903337169
hzowpp,control,0,54,0,-16.4937859608746,-116.235903337169
hzorux,control,2,111,0,-16.4937859608746,-59.2359033371692
hzonvt,control,0,108,0,-16.4937859608746,-62.2359033371692
hzols5,control,1,26,0,-16.4937859608746,-144.235903337169
hzoel4,control,0,43,0,-16.4937859608746,-127.235903337169
hzobro,control,0,70,0,-16.4937859608746,-100.235903337169
hzo6cm,control,0,8,0,-16.4937859608746,-162.235903337169
hzo0kv,control,0,13,0,-16.4937859608746,-157.235903337169
hzo0gk,control,2,128,0,-16.4937859608746,-42.2359033371692
hzo03i,control,0,4,0,-16.4937859608746,-166.235903337169
hznmbh,control,1,100,0,-16.4937859608746,-70.2359033371692
hznkge,control,1,118,0,-16.4937859608746,-52.2359033371692
hznefh,control,0,65,0,-16.4937859608746,-105.235903337169
hzne2n,control,0,32,0,-16.4937859608746,-138.235903337169
hzncyl,control,0,87,2,-14.4937859608746,-83.2359033371692
hzn9vb,control,3,42,0,-16.4937859608746,-128.235903337169
hzn5ld,control,1,143,1,-15.4937859608746,-27.2359033371692
hzn2rk,control,1,138,0,-16.4937859608746,-32.2359033371692
hzxfvz,control,0,141,17,0.506214039125432,-29.2359033371692
hztf2h,control,1,54,5,-11.4937859608746,-116.235903337169
hzrrcq,control,7,543,10,-6.49378596087457,372.764096662831
hzpoob,control,1,100,2,-14.4937859608746,-70.2359033371692
hzhwjc,control,0,23,0,-16.4937859608746,-147.235903337169
hzh0am,control,2,73,1,-15.4937859608746,-97.2359033371692
hzemc6,control,0,44,1,-15.4937859608746,-126.235903337169
hze8mj,control,0,1,0,-16.4937859608746,-169.235903337169
hzdohc,control,0,48,2,-14.4937859608746,-122.235903337169
hzceqv,control,2,382,4,-12.4937859608746,211.764096662831
hz8oc1,control,2,75,3,-13.4937859608746,-95.2359033371692
hz4xz5,control,0,83,3,-13.4937859608746,-87.2359033371692
hz4i7j,control,0,50,0,-16.4937859608746,-120.235903337169
hz4gvs,control,0,22,0,-16.4937859608746,-148.235903337169
hyxbe5,control,4,146,0,-16.4937859608746,-24.2359033371692
hywv1x,control,1,77,1,-15.4937859608746,-93.2359033371692
hzx4an,control,0,20,3,-13.4937859608746,-150.235903337169
hzwkui,control,3,343,9,-7.49378596087457,172.764096662831
hzw6ev,control,0,118,14,-2.49378596087457,-52.2359033371692
hzvi0k,control,0,6,1,-15.4937859608746,-164.235903337169
hzv288,control,0,17,2,-14.4937859608746,-153.235903337169
hzuibw,control,1,34,3,-13.4937859608746,-136.235903337169
hztg2v,control,2,155,14,-2.49378596087457,-15.2359033371692
hzssbt,control,0,36,0,-16.4937859608746,-134.235903337169
hzrpfb,control,0,113,5,-11.4937859608746,-57.2359033371692
hzrmwy,control,0,37,6,-10.4937859608746,-133.235903337169
hzrf8y,control,3,200,18,1.50621403912543,29.7640966628308
hzrf53,control,2,66,4,-12.4937859608746,-104.235903337169
hzq2bl,control,2,96,7,-9.49378596087457,-74.2359033371692
hzq1b5,control,0,7,0,-16.4937859608746,-163.235903337169
hzpvts,control,0,68,2,-14.4937859608746,-102.235903337169
hzpv2n,control,0,149,4,-12.4937859608746,-21.2359033371692
hzpgsg,control,1,161,13,-3.49378596087457,-9.23590333716916
hzp7j2,control,0,48,0,-16.4937859608746,-122.235903337169
hzp3e6,control,2,72,1,-15.4937859608746,-98.2359033371692
hzowje,control,0,1,0,-16.4937859608746,-169.235903337169
hzookp,control,0,3,0,-16.4937859608746,-167.235903337169
hzofs3,control,0,61,7,-9.49378596087457,-109.235903337169
hzo70j,control,0,2,0,-16.4937859608746,-168.235903337169
hzo4fv,control,2,153,2,-14.4937859608746,-17.2359033371692
hznz8g,control,4,59,3,-13.4937859608746,-111.235903337169
hzntze,control,0,79,2,-14.4937859608746,-91.2359033371692
hzmsc8,control,0,160,14,-2.49378596087457,-10.2359033371692
hzmqp7,control,0,14,1,-15.4937859608746,-156.235903337169
hzm0h2,control,0,66,5,-11.4937859608746,-104.235903337169
hzlwpa,control,0,60,5,-11.4937859608746,-110.235903337169
hzlqqr,control,2,278,26,9.50621403912543,107.764096662831
hzlpnt,control,6,283,14,-2.49378596087457,112.764096662831
hzlota,control,0,94,4,-12.4937859608746,-76.2359033371692
hzljwf,control,1,155,14,-2.49378596087457,-15.2359033371692
hzl1wg,control,0,135,17,0.506214039125432,-35.2359033371692
hzxek1,control,0,28,4,-12.4937859608746,-142.235903337169
hzvovz,control,0,34,1,-15.4937859608746,-136.235903337169
hzv6uj,control,5,227,9,-7.49378596087457,56.7640966628308
hzuslt,control,0,183,7,-9.49378596087457,12.7640966628308
hzt8ij,control,0,16,0,-16.4937859608746,-154.235903337169
hzlvrh,control,0,67,1,-15.4937859608746,-103.235903337169
hzk2p8,control,0,19,0,-16.4937859608746,-151.235903337169
hzi2em,control,1,77,7,-9.49378596087457,-93.2359033371692
hzex8e,control,0,62,1,-15.4937859608746,-108.235903337169
hz780r,control,0,4,0,-16.4937859608746,-166.235903337169
hz6vup,control,6,1079,24,7.50621403912543,908.764096662831
hz55ez,control,1,123,5,-11.4937859608746,-47.2359033371692
hzxgta,control,4,344,0,-16.4937859608746,173.764096662831
hzskrs,control,3,267,0,-16.4937859608746,96.7640966628309
hzmh53,control,9,513,0,-16.4937859608746,342.764096662831
hzkzw8,control,3,355,1,-15.4937859608746,184.764096662831
hzkcdx,control,5,450,0,-16.4937859608746,279.764096662831
hz4iig,control,1,133,0,-16.4937859608746,-37.2359033371692
hycvtf,control,40,2648,0,-16.4937859608746,2477.76409666283
hzuc2w,control,0,71,1,-15.4937859608746,-99.2359033371692
hzp8wr,control,0,142,6,-10.4937859608746,-28.2359033371692
hzp7od,control,0,37,0,-16.4937859608746,-133.235903337169
hzl1rp,control,1,58,0,-16.4937859608746,-112.235903337169
hzg2h0,control,0,62,1,-15.4937859608746,-108.235903337169
hzf8pb,control,0,44,0,-16.4937859608746,-126.235903337169
hz6acp,control,0,53,2,-14.4937859608746,-117.235903337169
hz5brn,control,2,62,1,-15.4937859608746,-108.235903337169
hz51rr,control,0,20,0,-16.4937859608746,-150.235903337169
hz4nho,control,1,84,1,-15.4937859608746,-86.2359033371692
hz3sow,control,0,12,0,-16.4937859608746,-158.235903337169
hz39qv,control,0,17,2,-14.4937859608746,-153.235903337169
hz22sz,control,0,42,1,-15.4937859608746,-128.235903337169
hyy4lh,control,1,32,0,-16.4937859608746,-138.235903337169
hywzla,control,1,169,2,-14.4937859608746,-1.23590333716916
hyu2le,control,0,2,0,-16.4937859608746,-168.235903337169
hyshf8,control,0,77,6,-10.4937859608746,-93.2359033371692
hyrvx7,control,0,139,2,-14.4937859608746,-31.2359033371692
hyh3ts,control,1,161,2,-14.4937859608746,-9.23590333716916
hyfmg0,control,0,4,0,-16.4937859608746,-166.235903337169
hyfc1c,control,0,106,7,-9.49378596087457,-64.2359033371692
hyf73p,control,0,59,4,-12.4937859608746,-111.235903337169
hyf6z4,control,1,37,0,-16.4937859608746,-133.235903337169
hyeyq9,control,0,4,0,-16.4937859608746,-166.235903337169
hyevvp,control,0,14,0,-16.4937859608746,-156.235903337169
hyeu40,control,0,7,0,-16.4937859608746,-163.235903337169
hzxdj0,control,0,64,8,-8.49378596087457,-106.235903337169
hzwmko,control,0,88,7,-9.49378596087457,-82.2359033371692
hzwirx,control,0,96,4,-12.4937859608746,-74.2359033371692
hzwgl6,control,0,19,0,-16.4937859608746,-151.235903337169
hzwgid,control,0,3,0,-16.4937859608746,-167.235903337169
hzweu8,control,0,16,0,-16.4937859608746,-154.235903337169
hzw5t4,control,0,98,5,-11.4937859608746,-72.2359033371692
hzvsgj,control,1,27,1,-15.4937859608746,-143.235903337169
hzvof2,control,0,44,3,-13.4937859608746,-126.235903337169
hzv9ws,control,0,72,6,-10.4937859608746,-98.2359033371692
hzv0i0,control,0,3,0,-16.4937859608746,-167.235903337169
hzuyim,control,0,23,1,-15.4937859608746,-147.235903337169
hzuw6l,control,0,53,3,-13.4937859608746,-117.235903337169
hzunhg,control,1,115,1,-15.4937859608746,-55.2359033371692
hzuilq,control,2,36,1,-15.4937859608746,-134.235903337169
hzuh1o,control,0,29,2,-14.4937859608746,-141.235903337169
hzufrb,control,0,38,6,-10.4937859608746,-132.235903337169
hztt71,control,0,33,4,-12.4937859608746,-137.235903337169
hztr1n,control,1,56,3,-13.4937859608746,-114.235903337169
hztmak,control,0,71,8,-8.49378596087457,-99.2359033371692
hztexn,control,4,466,10,-6.49378596087457,295.764096662831
hzt4du,control,0,30,0,-16.4937859608746,-140.235903337169
hzt2tz,control,2,63,4,-12.4937859608746,-107.235903337169
hzs6xf,control,0,3,0,-16.4937859608746,-167.235903337169
hzrr7k,control,0,12,0,-16.4937859608746,-158.235903337169
hzrpsc,control,0,44,3,-13.4937859608746,-126.235903337169
hzrnr0,control,0,27,2,-14.4937859608746,-143.235903337169
hzrn4x,control,0,46,1,-15.4937859608746,-124.235903337169
hzrmtj,control,0,52,1,-15.4937859608746,-118.235903337169
hzrkxp,control,0,44,0,-16.4937859608746,-126.235903337169
hzride,control,0,81,5,-11.4937859608746,-89.2359033371692
hzrfqx,control,2,277,11,-5.49378596087457,106.764096662831
hzreih,control,0,8,1,-15.4937859608746,-162.235903337169
hzrd1f,control,0,13,2,-14.4937859608746,-157.235903337169
hzrcqk,control,0,33,0,-16.4937859608746,-137.235903337169
hzraa7,control,0,34,0,-16.4937859608746,-136.235903337169
hzr6tb,control,0,86,4,-12.4937859608746,-84.2359033371692
hzr66n,control,0,71,7,-9.49378596087457,-99.2359033371692
hzr5uy,control,1,157,10,-6.49378596087457,-13.2359033371692
hzr45f,control,0,6,0,-16.4937859608746,-164.235903337169
hzr168,control,0,26,1,-15.4937859608746,-144.235903337169
hzqx9r,control,0,41,1,-15.4937859608746,-129.235903337169
hzqwmk,control,0,15,0,-16.4937859608746,-155.235903337169
hzqqob,control,0,26,0,-16.4937859608746,-144.235903337169
hzqq4e,control,0,16,2,-14.4937859608746,-154.235903337169
hzqmlp,control,0,52,2,-14.4937859608746,-118.235903337169
hzqmlm,control,0,33,3,-13.4937859608746,-137.235903337169
hzqks5,control,0,81,6,-10.4937859608746,-89.2359033371692
hzqkfq,control,0,1,0,-16.4937859608746,-169.235903337169
hzqgmb,control,1,54,1,-15.4937859608746,-116.235903337169
hzqc1o,control,0,25,2,-14.4937859608746,-145.235903337169
hzq9c0,control,0,3,0,-16.4937859608746,-167.235903337169
hzq50e,control,0,52,2,-14.4937859608746,-118.235903337169
hzq3yr,control,0,3,0,-16.4937859608746,-167.235903337169
hzwoxo,control,1,201,3,-13.4937859608746,30.7640966628308
hzsbcv,control,0,37,1,-15.4937859608746,-133.235903337169
hzpbrl,control,0,62,1,-15.4937859608746,-108.235903337169
hzf7kk,control,0,6,0,-16.4937859608746,-164.235903337169
hykf32,control,0,30,2,-14.4937859608746,-140.235903337169
hyd39g,control,10,294,0,-16.4937859608746,123.764096662831
hybyuq,control,0,26,3,-13.4937859608746,-144.235903337169
hybuhr,control,1,21,0,-16.4937859608746,-149.235903337169
hyakzy,control,0,19,0,-16.4937859608746,-151.235903337169
hy0lca,control,0,39,1,-15.4937859608746,-131.235903337169
hxylxc,control,1,592,33,16.5062140391254,421.764096662831
hxycmb,control,0,37,3,-13.4937859608746,-133.235903337169
hxwktb,control,0,88,6,-10.4937859608746,-82.2359033371692
hxtbyp,control,0,11,1,-15.4937859608746,-159.235903337169
hxo7n4,control,0,28,1,-15.4937859608746,-142.235903337169
hxe6o3,control,0,21,1,-15.4937859608746,-149.235903337169
hxdpo0,control,0,24,1,-15.4937859608746,-146.235903337169
hxaqk7,control,0,28,1,-15.4937859608746,-142.235903337169
hx8r1q,control,0,75,2,-14.4937859608746,-95.2359033371692
hx8ln5,control,0,18,0,-16.4937859608746,-152.235903337169
hx6uoj,control,0,38,1,-15.4937859608746,-132.235903337169
hwpr3a,control,8,1013,2,-14.4937859608746,842.764096662831
hwm4m6,control,0,99,2,-14.4937859608746,-71.2359033371692
hwj5t4,control,0,39,1,-15.4937859608746,-131.235903337169
hzwjc2,control,0,100,5,-11.4937859608746,-70.2359033371692
hzw44z,control,0,65,6,-10.4937859608746,-105.235903337169
hzsrm7,control,2,70,2,-14.4937859608746,-100.235903337169
hzsn09,control,2,31,2,-14.4937859608746,-139.235903337169
hzqumj,control,0,29,2,-14.4937859608746,-141.235903337169
hzpwf2,control,0,73,2,-14.4937859608746,-97.2359033371692
